# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1081       1.605395378133e-10       1.596828222973e-15       2.599269195068e-16 
 1082       1.609897787682e-10       1.590387195118e-15       2.555415919322e-16 
 1083       1.614360908740e-10       1.583977819100e-15       2.512316192569e-16 
 1084       1.618781111589e-10       1.577599865944e-15       2.469987351960e-16 
 1085       1.623154741129e-10       1.571253103385e-15       2.428446835945e-16 
 1086       1.627478116821e-10       1.564937295864e-15       2.387712184487e-16 
 1087       1.631747532626e-10       1.558652204516e-15       2.347801039271e-16 
 1088       1.635959256953e-10       1.552397587162e-15       2.308731143917e-16 
 1089       1.640109532595e-10       1.546173198301e-15       2.270520344194e-16 
 1090       1.644194576679e-10       1.539978789098e-15       2.233186588226e-16 
 1091       1.648210982208e-10       1.533814132862e-15       2.196746041501e-16 
 1092       1.652156928717e-10       1.527679101857e-15       2.161207403812e-16 
 1093       1.656030987715e-10       1.521573591498e-15       2.126577516622e-16 
 1094       1.659831722542e-10       1.515497494959e-15       2.092863241389e-16 
 1095       1.663557688346e-10       1.509450703162e-15       2.060071459591e-16 
 1096       1.667207432069e-10       1.503433104773e-15       2.028209072742e-16 
 1097       1.670779492427e-10       1.497444586195e-15       1.997283002420e-16 
 1098       1.674272399897e-10       1.491485031560e-15       1.967300190285e-16 
 1099       1.677684676697e-10       1.485554322726e-15       1.938267598100e-16 
 1100       1.681014836771e-10       1.479652339265e-15       1.910192207755e-16 
 1101       1.684261385772e-10       1.473778958463e-15       1.883081021288e-16 
 1102       1.687422821042e-10       1.467934055308e-15       1.856941060906e-16 
 1103       1.690497631600e-10       1.462117502487e-15       1.831779369005e-16 
 1104       1.693484298121e-10       1.456329170379e-15       1.807603008196e-16 
 1105       1.696381292923e-10       1.450568927044e-15       1.784419061324e-16 
 1106       1.699187079945e-10       1.444836638225e-15       1.762234631488e-16 
 1107       1.701900114735e-10       1.439132167334e-15       1.741056842067e-16 
 1108       1.704518844429e-10       1.433455375449e-15       1.720892836735e-16 
 1109       1.707041707738e-10       1.427806121305e-15       1.701749779492e-16 
 1110       1.709467134928e-10       1.422184261292e-15       1.683634854677e-16 
 1111       1.711793547805e-10       1.416589649444e-15       1.666555266994e-16 
 1112       1.714019359697e-10       1.411022137434e-15       1.650518241532e-16 
 1113       1.716142975436e-10       1.405481574569e-15       1.635531023788e-16 
 1114       1.718162791346e-10       1.399967807781e-15       1.621600879688e-16 
 1115       1.720077195220e-10       1.394480681622e-15       1.608735095609e-16 
 1116       1.721884566305e-10       1.389020038257e-15       1.596940978399e-16 
 1117       1.723583275288e-10       1.383585717458e-15       1.586225855401e-16 
 1118       1.725171684275e-10       1.378177556597e-15       1.576597074473e-16 
 1119       1.726648146778e-10       1.372795390640e-15       1.568062004011e-16 
 1120       1.728011007694e-10       1.367439052139e-15       1.560628032969e-16 
 1121       1.729258603292e-10       1.362108371228e-15       1.554302570881e-16 
 1122       1.730389261192e-10       1.356803175615e-15       1.549093047885e-16 
 1123       1.731401300352e-10       1.351523290575e-15       1.545006914742e-16 
 1124       1.732293031049e-10       1.346268538944e-15       1.542051642856e-16 
 1125       1.733062754863e-10       1.341038741112e-15       1.540234724302e-16 
 1126       1.733708764658e-10       1.335833715020e-15       1.539563671842e-16 
 1127       1.734229344569e-10       1.330653276147e-15       1.540046018947e-16 
 1128       1.734622769980e-10       1.325497237510e-15       1.541689319822e-16 
 1129       1.734887307513e-10       1.320365409652e-15       1.544501149425e-16 
 1130       1.735021215005e-10       1.315257600640e-15       1.548489103489e-16 
 1131       1.735023135453e-10       1.310173635171e-15       1.553654086940e-16 
 1132       1.734893284439e-10       1.305113412177e-15       1.559970084155e-16 
 1133       1.734632278010e-10       1.300076847955e-15       1.567404127361e-16 
 1134       1.734240740137e-10       1.295063857108e-15       1.575922983921e-16 
 1135       1.733719302733e-10       1.290074352547e-15       1.585493155730e-16 
 1136       1.733068605671e-10       1.285108245482e-15       1.596080878606e-16 
 1137       1.732289296806e-10       1.280165445419e-15       1.607652121685e-16 
 1138       1.731382031996e-10       1.275245860154e-15       1.620172586810e-16 
 1139       1.730347475119e-10       1.270349395770e-15       1.633607707926e-16 
 1140       1.729186298096e-10       1.265475956633e-15       1.647922650473e-16 
 1141       1.727899180909e-10       1.260625445383e-15       1.663082310776e-16 
 1142       1.726486811623e-10       1.255797762933e-15       1.679051315440e-16 
 1143       1.724949886402e-10       1.250992808466e-15       1.695794020741e-16 
 1144       1.723289109535e-10       1.246210479423e-15       1.713274512021e-16 
 1145       1.721505193452e-10       1.241450671506e-15       1.731456603077e-16 
 1146       1.719598858742e-10       1.236713278670e-15       1.750303835556e-16 
 1147       1.717570834181e-10       1.231998193118e-15       1.769779478348e-16 
 1148       1.715421856742e-10       1.227305305297e-15       1.789846526976e-16 
 1149       1.713152671622e-10       1.222634503893e-15       1.810467702991e-16 
 1150       1.710764032260e-10       1.217985675825e-15       1.831605453365e-16 
 1151       1.708256700358e-10       1.213358706244e-15       1.853221949879e-16 
 1152       1.705631445896e-10       1.208753478526e-15       1.875279088523e-16 
 1153       1.702889047160e-10       1.204169874264e-15       1.897738488881e-16 
 1154       1.700030290756e-10       1.199607773270e-15       1.920561493529e-16 
 1155       1.697055971632e-10       1.195067053564e-15       1.943709167426e-16 
 1156       1.693966893098e-10       1.190547591376e-15       1.967142297303e-16 
 1157       1.690763866848e-10       1.186049261132e-15       1.990821391063e-16 
 1158       1.687447712975e-10       1.181571935460e-15       2.014706677167e-16 
 1159       1.684019259994e-10       1.177115485175e-15       2.038758104029e-16 
 1160       1.680479344866e-10       1.172679779284e-15       2.062935339409e-16 
 1161       1.676828813009e-10       1.168264684973e-15       2.087197769805e-16 
 1162       1.673068518327e-10       1.163870067607e-15       2.111504499846e-16 
 1163       1.669199323223e-10       1.159495790724e-15       2.135814351683e-16 
 1164       1.665222098625e-10       1.155141716030e-15       2.160085864384e-16 
 1165       1.661137724000e-10       1.150807703396e-15       2.184277293325e-16 
 1166       1.656947087380e-10       1.146493610851e-15       2.208346609583e-16 
 1167       1.652651085377e-10       1.142199294578e-15       2.232251499329e-16 
 1168       1.648250623206e-10       1.137924608909e-15       2.255949363219e-16 
 1169       1.643746614704e-10       1.133669406322e-15       2.279397315788e-16 
 1170       1.639139982351e-10       1.129433537436e-15       2.302552184843e-16 
 1171       1.634431822700e-10       1.125216865499e-15       2.325381918382e-16 
 1172       1.629623904900e-10       1.121019310079e-15       2.347899962441e-16 
 1173       1.624718178436e-10       1.116840803912e-15       2.370131311115e-16 
 1174       1.619716608314e-10       1.112681278451e-15       2.392101138339e-16 
 1175       1.614621175101e-10       1.108540663863e-15       2.413834798278e-16 
 1176       1.609433874952e-10       1.104418889025e-15       2.435357825717e-16 
 1177       1.604156719650e-10       1.100315881522e-15       2.456695936449e-16 
 1178       1.598791736640e-10       1.096231567639e-15       2.477875027667e-16 
 1179       1.593340969061e-10       1.092165872366e-15       2.498921178354e-16 
 1180       1.587806475780e-10       1.088118719386e-15       2.519860649674e-16 
 1181       1.582190331431e-10       1.084090031077e-15       2.540719885357e-16 
 1182       1.576494626445e-10       1.080079728505e-15       2.561525512095e-16 
 1183       1.570721467087e-10       1.076087731424e-15       2.582304339931e-16 
 1184       1.564872975489e-10       1.072113958269e-15       2.603083362644e-16 
 1185       1.558951289685e-10       1.068158326155e-15       2.623889758146e-16 
 1186       1.552958563647e-10       1.064220750874e-15       2.644750888867e-16 
 1187       1.546896967316e-10       1.060301146890e-15       2.665694302147e-16 
 1188       1.540768686640e-10       1.056399427335e-15       2.686747730626e-16 
 1189       1.534575923606e-10       1.052515504006e-15       2.707939092634e-16 
 1190       1.528320896276e-10       1.048649287365e-15       2.729296492580e-16 
 1191       1.522005838821e-10       1.044800686529e-15       2.750848221343e-16 
 1192       1.515633001556e-10       1.040969609274e-15       2.772622756662e-16 
 1193       1.509204650972e-10       1.037155962025e-15       2.794648763527e-16 
 1194       1.502723069774e-10       1.033359649855e-15       2.816955094565e-16 
 1195       1.496190556913e-10       1.029580576485e-15       2.839570790435e-16 
 1196       1.489609427623e-10       1.025818644274e-15       2.862525080217e-16 
 1197       1.482982013452e-10       1.022073754220e-15       2.885847381797e-16 
 1198       1.476310662299e-10       1.018345805958e-15       2.909567302265e-16 
 1199       1.469597738448e-10       1.014634697750e-15       2.933714638299e-16 
 1200       1.462845622602e-10       1.010940326489e-15       2.958319376557e-16 
 1201       1.456056711916e-10       1.007262587689e-15       2.983411694067e-16 
 1202       1.449233420037e-10       1.003601375489e-15       3.009021958617e-16 
 1203       1.442378177131e-10       9.999565826407e-16       3.035180729146e-16 
 1204       1.435493429924e-10       9.963281005129e-16       3.061918756132e-16 
 1205       1.428581641732e-10       9.927158190834e-16       3.089266981983e-16 
 1206       1.421645292497e-10       9.891196269373e-16       3.117256541427e-16 
 1207       1.414686878822e-10       9.855394112631e-16       3.145918761904e-16 
 1208       1.407708914006e-10       9.819750578495e-16       3.175285163951e-16 
 1209       1.400713928076e-10       9.784264510817e-16       3.205387461598e-16 
 1210       1.393704467823e-10       9.748934739380e-16       3.236257562753e-16 
 1211       1.386682981036e-10       9.713760190812e-16       3.267916504347e-16 
 1212       1.379651467595e-10       9.678740222841e-16       3.300341110774e-16 
 1213       1.372611824233e-10       9.643874294009e-16       3.333496933786e-16 
 1214       1.365565959981e-10       9.609161853058e-16       3.367349280714e-16 
 1215       1.358515796196e-10       9.574602338910e-16       3.401863213963e-16 
 1216       1.351463266581e-10       9.540195180640e-16       3.437003550490e-16 
 1217       1.344410317214e-10       9.505939797451e-16       3.472734861294e-16 
 1218       1.337358906573e-10       9.471835598647e-16       3.509021470896e-16 
 1219       1.330311005557e-10       9.437881983610e-16       3.545827456832e-16 
 1220       1.323268597516e-10       9.404078341775e-16       3.583116649132e-16 
 1221       1.316233678271e-10       9.370424052602e-16       3.620852629808e-16 
 1222       1.309208256145e-10       9.336918485550e-16       3.658998732337e-16 
 1223       1.302194351983e-10       9.303561000056e-16       3.697518041152e-16 
 1224       1.295193999179e-10       9.270350945507e-16       3.736373391119e-16 
 1225       1.288209243699e-10       9.237287661213e-16       3.775527367031e-16 
 1226       1.281242144112e-10       9.204370476383e-16       3.814942303086e-16 
 1227       1.274294771606e-10       9.171598710103e-16       3.854580282377e-16 
 1228       1.267369210022e-10       9.138971671303e-16       3.894403136375e-16 
