# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1025       1.432238389148e-10       2.014172927340e-15       5.919660022834e-16 
 1026       1.433197551614e-10       2.005633122461e-15       5.840996689436e-16 
 1027       1.434286691693e-10       1.997137332564e-15       5.763608877879e-16 
 1028       1.435503038932e-10       1.988685327878e-15       5.687458013042e-16 
 1029       1.436843796819e-10       1.980276874367e-15       5.612505168501e-16 
 1030       1.438306142709e-10       1.971911733721e-15       5.538711065635e-16 
 1031       1.439887227764e-10       1.963589663340e-15       5.466036072723e-16 
 1032       1.441584176882e-10       1.955310416322e-15       5.394440204053e-16 
 1033       1.443394088632e-10       1.947073741451e-15       5.323883119018e-16 
 1034       1.445314035186e-10       1.938879383182e-15       5.254324121218e-16 
 1035       1.447341062250e-10       1.930727081631e-15       5.185722157566e-16 
 1036       1.449472189001e-10       1.922616572560e-15       5.118035817387e-16 
 1037       1.451704408017e-10       1.914547587365e-15       5.051223331520e-16 
 1038       1.454034685212e-10       1.906519853065e-15       4.985242571420e-16 
 1039       1.456459959767e-10       1.898533092284e-15       4.920051048260e-16 
 1040       1.458977144064e-10       1.890587023245e-15       4.855605912035e-16 
 1041       1.461583123618e-10       1.882681359751e-15       4.791863950657e-16 
 1042       1.464274757014e-10       1.874815811177e-15       4.728781589068e-16 
 1043       1.467048875832e-10       1.866990082455e-15       4.666314888331e-16 
 1044       1.469902284588e-10       1.859203874059e-15       4.604419544738e-16 
 1045       1.472831760663e-10       1.851456881998e-15       4.543050888910e-16 
 1046       1.475834054237e-10       1.843748797797e-15       4.482163884900e-16 
 1047       1.478905888221e-10       1.836079308489e-15       4.421713129293e-16 
 1048       1.482043958190e-10       1.828448096597e-15       4.361652850311e-16 
 1049       1.485244932319e-10       1.820854840128e-15       4.301936906909e-16 
 1050       1.488505451310e-10       1.813299212555e-15       4.242518787885e-16 
 1051       1.491822274421e-10       1.805780917245e-15       4.183361835085e-16 
 1052       1.495192719876e-10       1.798299791300e-15       4.124470070483e-16 
 1053       1.498614230443e-10       1.790855703134e-15       4.065857795837e-16 
 1054       1.502084227846e-10       1.783448518155e-15       4.007539407650e-16 
 1055       1.505600112713e-10       1.776078098757e-15       3.949529397377e-16 
 1056       1.509159264527e-10       1.768744304312e-15       3.891842351640e-16 
 1057       1.512759041574e-10       1.761446991156e-15       3.834492952439e-16 
 1058       1.516396780894e-10       1.754186012585e-15       3.777495977363e-16 
 1059       1.520069798223e-10       1.746961218844e-15       3.720866299800e-16 
 1060       1.523775387951e-10       1.739772457118e-15       3.664618889151e-16 
 1061       1.527510823064e-10       1.732619571522e-15       3.608768811042e-16 
 1062       1.531273355096e-10       1.725502403094e-15       3.553331227531e-16 
 1063       1.535060214077e-10       1.718420789785e-15       3.498321397326e-16 
 1064       1.538868608481e-10       1.711374566449e-15       3.443754675991e-16 
 1065       1.542695725177e-10       1.704363564833e-15       3.389646516161e-16 
 1066       1.546538729375e-10       1.697387613574e-15       3.336012467751e-16 
 1067       1.550394764579e-10       1.690446538180e-15       3.282868178170e-16 
 1068       1.554260952529e-10       1.683540161031e-15       3.230229392531e-16 
 1069       1.558134393157e-10       1.676668301363e-15       3.178111953863e-16 
 1070       1.562012164532e-10       1.669830775262e-15       3.126531803320e-16 
 1071       1.565891322810e-10       1.663027395653e-15       3.075504980399e-16 
 1072       1.569768902182e-10       1.656257972295e-15       3.025047623145e-16 
 1073       1.573641914822e-10       1.649522311765e-15       2.975175968365e-16 
 1074       1.577507350840e-10       1.642820217457e-15       2.925906351841e-16 
 1075       1.581362178226e-10       1.636151489566e-15       2.877255208537e-16 
 1076       1.585203342801e-10       1.629515925084e-15       2.829239072817e-16 
 1077       1.589027768165e-10       1.622913317786e-15       2.781874578650e-16 
 1078       1.592832355647e-10       1.616343458227e-15       2.735178459829e-16 
 1079       1.596613984254e-10       1.609806133727e-15       2.689167550172e-16 
 1080       1.600369510618e-10       1.603301128366e-15       2.643858783746e-16 
 1081       1.604095768946e-10       1.596828222973e-15       2.599269195068e-16 
 1082       1.607789570968e-10       1.590387195118e-15       2.555415919322e-16 
 1083       1.611447705889e-10       1.583977819100e-15       2.512316192569e-16 
 1084       1.615066940332e-10       1.577599865944e-15       2.469987351960e-16 
 1085       1.618644018293e-10       1.571253103385e-15       2.428446835945e-16 
 1086       1.622175661085e-10       1.564937295864e-15       2.387712184487e-16 
 1087       1.625658567290e-10       1.558652204516e-15       2.347801039271e-16 
 1088       1.629089412707e-10       1.552397587162e-15       2.308731143917e-16 
 1089       1.632464850299e-10       1.546173198301e-15       2.270520344194e-16 
 1090       1.635781510144e-10       1.539978789098e-15       2.233186588226e-16 
 1091       1.639036366049e-10       1.533814132862e-15       2.196746041501e-16 
 1092       1.642227840878e-10       1.527679101857e-15       2.161207403812e-16 
 1093       1.645354715924e-10       1.521573591498e-15       2.126577516622e-16 
 1094       1.648415765575e-10       1.515497494959e-15       2.092863241389e-16 
 1095       1.651409757297e-10       1.509450703162e-15       2.060071459591e-16 
 1096       1.654335451621e-10       1.503433104773e-15       2.028209072742e-16 
 1097       1.657191602129e-10       1.497444586195e-15       1.997283002420e-16 
 1098       1.659976955438e-10       1.491485031560e-15       1.967300190285e-16 
 1099       1.662690251190e-10       1.485554322726e-15       1.938267598100e-16 
 1100       1.665330222031e-10       1.479652339265e-15       1.910192207755e-16 
 1101       1.667895593603e-10       1.473778958463e-15       1.883081021288e-16 
 1102       1.670385084528e-10       1.467934055308e-15       1.856941060906e-16 
 1103       1.672797406391e-10       1.462117502487e-15       1.831779369005e-16 
 1104       1.675131263728e-10       1.456329170379e-15       1.807603008196e-16 
 1105       1.677385354013e-10       1.450568927044e-15       1.784419061324e-16 
 1106       1.679558367643e-10       1.444836638225e-15       1.762234631488e-16 
 1107       1.681648987920e-10       1.439132167334e-15       1.741056842067e-16 
 1108       1.683655891042e-10       1.433455375449e-15       1.720892836735e-16 
 1109       1.685577746088e-10       1.427806121305e-15       1.701749779492e-16 
 1110       1.687413214999e-10       1.422184261292e-15       1.683634854677e-16 
 1111       1.689160952570e-10       1.416589649444e-15       1.666555266994e-16 
 1112       1.690819606431e-10       1.411022137434e-15       1.650518241532e-16 
 1113       1.692387817037e-10       1.405481574569e-15       1.635531023788e-16 
 1114       1.693864217649e-10       1.399967807781e-15       1.621600879688e-16 
 1115       1.695247434323e-10       1.394480681622e-15       1.608735095609e-16 
 1116       1.696536085895e-10       1.389020038257e-15       1.596940978399e-16 
 1117       1.697728783968e-10       1.383585717458e-15       1.586225855401e-16 
 1118       1.698824132894e-10       1.378177556597e-15       1.576597074473e-16 
 1119       1.699820729764e-10       1.372795390640e-15       1.568062004011e-16 
 1120       1.700717164391e-10       1.367439052139e-15       1.560628032969e-16 
 1121       1.701512019298e-10       1.362108371228e-15       1.554302570881e-16 
 1122       1.702203869702e-10       1.356803175615e-15       1.549093047885e-16 
 1123       1.702791283498e-10       1.351523290575e-15       1.545006914742e-16 
 1124       1.703272821251e-10       1.346268538944e-15       1.542051642856e-16 
 1125       1.703647036175e-10       1.341038741112e-15       1.540234724302e-16 
 1126       1.703912474123e-10       1.335833715020e-15       1.539563671842e-16 
 1127       1.704067673568e-10       1.330653276147e-15       1.540046018947e-16 
 1128       1.704111165598e-10       1.325497237510e-15       1.541689319822e-16 
 1129       1.704041473889e-10       1.320365409652e-15       1.544501149425e-16 
 1130       1.703857114704e-10       1.315257600640e-15       1.548489103489e-16 
 1131       1.703556943213e-10       1.310173635171e-15       1.553654086940e-16 
 1132       1.703141197429e-10       1.305113412177e-15       1.559970084155e-16 
 1133       1.702610467734e-10       1.300076847955e-15       1.567404127361e-16 
 1134       1.701965351780e-10       1.295063857108e-15       1.575922983921e-16 
 1135       1.701206454507e-10       1.290074352547e-15       1.585493155730e-16 
 1136       1.700334388156e-10       1.285108245482e-15       1.596080878606e-16 
 1137       1.699349772293e-10       1.280165445419e-15       1.607652121685e-16 
 1138       1.698253233825e-10       1.275245860154e-15       1.620172586810e-16 
 1139       1.697045407016e-10       1.270349395770e-15       1.633607707926e-16 
 1140       1.695726933510e-10       1.265475956633e-15       1.647922650473e-16 
 1141       1.694298462347e-10       1.260625445383e-15       1.663082310776e-16 
 1142       1.692760649977e-10       1.255797762933e-15       1.679051315440e-16 
 1143       1.691114160286e-10       1.250992808466e-15       1.695794020741e-16 
 1144       1.689359664609e-10       1.246210479423e-15       1.713274512021e-16 
 1145       1.687497841748e-10       1.241450671506e-15       1.731456603077e-16 
 1146       1.685529377995e-10       1.236713278670e-15       1.750303835556e-16 
 1147       1.683454967144e-10       1.231998193118e-15       1.769779478348e-16 
 1148       1.681275310513e-10       1.227305305297e-15       1.789846526976e-16 
 1149       1.678991116962e-10       1.222634503893e-15       1.810467702991e-16 
 1150       1.676603102910e-10       1.217985675825e-15       1.831605453365e-16 
 1151       1.674111992354e-10       1.213358706244e-15       1.853221949879e-16 
 1152       1.671518516888e-10       1.208753478526e-15       1.875279088523e-16 
 1153       1.668823415718e-10       1.204169874264e-15       1.897738488881e-16 
 1154       1.666027435684e-10       1.199607773270e-15       1.920561493529e-16 
 1155       1.663131331278e-10       1.195067053564e-15       1.943709167426e-16 
 1156       1.660135864658e-10       1.190547591376e-15       1.967142297303e-16 
 1157       1.657041805672e-10       1.186049261132e-15       1.990821391063e-16 
 1158       1.653849931870e-10       1.181571935460e-15       2.014706677167e-16 
 1159       1.650561028529e-10       1.177115485175e-15       2.038758104029e-16 
 1160       1.647175888667e-10       1.172679779284e-15       2.062935339409e-16 
 1161       1.643695313060e-10       1.168264684973e-15       2.087197769805e-16 
 1162       1.640120110264e-10       1.163870067607e-15       2.111504499846e-16 
 1163       1.636451096632e-10       1.159495790724e-15       2.135814351683e-16 
 1164       1.632689096330e-10       1.155141716030e-15       2.160085864384e-16 
 1165       1.628834941359e-10       1.150807703396e-15       2.184277293325e-16 
 1166       1.624889471568e-10       1.146493610851e-15       2.208346609583e-16 
 1167       1.620853534679e-10       1.142199294578e-15       2.232251499329e-16 
 1168       1.616727986298e-10       1.137924608909e-15       2.255949363219e-16 
 1169       1.612513689941e-10       1.133669406322e-15       2.279397315788e-16 
 1170       1.608211517044e-10       1.129433537436e-15       2.302552184843e-16 
 1171       1.603822482453e-10       1.125216865499e-15       2.325381918382e-16 
