#scalar perturbations for mode k = 4.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_NEDE            17:theta_NEDE            18:shear_NEDE            19:delta_cdm             20:theta_cdm             21:delta_trigger         22:theta_hat_trigger  
       8.263720883786e+00       1.810925303406e-05      -3.582096516475e-02      -3.917316234805e-05       9.942743897756e-07       2.485685974439e-06       1.423446310270e-11       4.971371948878e-07      -2.686572428097e-02      -3.917292993926e-05       5.992744739536e-01       6.932850678458e-01      -3.576713586601e-02      -5.874879078423e-05       4.317793740188e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.694707239157e-02       0.000000000000e+00      -2.035475591744e-07      -5.071587729914e-06 
       8.462306408301e+00       1.855133237955e-05      -3.754456318499e-02      -4.203869364166e-05       1.067743236172e-06       2.669358090430e-06       1.604171536191e-11       5.338716180861e-07      -2.815842284469e-02      -4.203843681369e-05       5.991815052039e-01       6.930667524633e-01      -3.748536041329e-02      -6.306264150645e-05       4.525098295912e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.824783244688e-02       0.000000000000e+00      -2.342370080269e-07      -5.986170381216e-06 
       8.660891932817e+00       1.899373616544e-05      -3.930758350876e-02      -4.503921693928e-05       1.144732140043e-06       2.861830350107e-06       1.802845218915e-11       5.723660700215e-07      -2.948068814113e-02      -4.503893351239e-05       5.990863095741e-01       6.928452358138e-01      -3.924261459097e-02      -6.758113992729e-05       4.737075436651e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.957874163747e-02       0.000000000000e+00      -2.686611182198e-07      -7.038464665223e-06 
       8.866334781063e+00       1.945175806170e-05      -4.117287902985e-02      -4.828857110757e-05       1.228169254937e-06       3.070423137342e-06       2.028662044112e-11       6.140846274685e-07      -3.087965984321e-02      -4.828825770676e-05       5.989854880851e-01       6.926127096752e-01      -4.110151174529e-02      -7.247590889882e-05       4.961271831087e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.098729748577e-02       0.000000000000e+00      -3.085772261080e-07      -8.289951375024e-06 
       9.071777629308e+00       1.991012740161e-05      -4.308017893398e-02      -5.168884447332e-05       1.315547774383e-06       3.288869435959e-06       2.276609092776e-11       6.577738871917e-07      -3.231013483900e-02      -5.168849842511e-05       5.988822920909e-01       6.923767737379e-01      -4.300195191394e-02      -7.759965610536e-05       5.190432107243e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.242803962467e-02       0.000000000000e+00      -3.532793305972e-07      -9.727283910380e-06 
       9.277220477554e+00       2.036884429983e-05      -4.502938614654e-02      -5.524329562293e-05       1.406955725964e-06       3.517389314909e-06       2.548278980750e-11       7.034778629818e-07      -3.377204032311e-02      -5.524291406815e-05       5.987767234934e-01       6.921374333881e-01      -4.494381639631e-02      -8.295741906319e-05       5.424536886694e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.390092658841e-02       0.000000000000e+00      -4.032093214327e-07      -1.137286459128e-05 
       9.482663325800e+00       2.082790887649e-05      -4.702040242810e-02      -5.895517099355e-05       1.502480765078e-06       3.756201912696e-06       2.845339038942e-11       7.512403825392e-07      -3.526530261658e-02      -5.895475087868e-05       5.986687888978e-01       6.918946994735e-01      -4.692698484028e-02      -8.855421903207e-05       5.663566402674e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.540591670584e-02       0.000000000000e+00      -4.588380484368e-07      -1.325119712227e-05 
       9.688106174045e+00       2.128732125736e-05      -4.905312835782e-02      -6.282770478950e-05       1.602210218515e-06       4.005525546287e-06       3.169533087339e-11       8.011051092575e-07      -3.678984715441e-02      -6.282724285780e-05       5.985584895763e-01       6.916485766941e-01      -4.895133522674e-02      -9.439506075180e-05       5.907500497874e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.694296808543e-02       0.000000000000e+00      -5.206664434041e-07      -1.538902970612e-05 
       9.893549022291e+00       2.174708157395e-05      -5.112746332966e-02      -6.686411889770e-05       1.706231012123e-06       4.265577530307e-06       3.522682989517e-11       8.531155060614e-07      -3.834559848278e-02      -6.686361168013e-05       5.984458315971e-01       6.913990752487e-01      -5.101674386697e-02      -1.004849321767e-04       6.156318623239e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.851203860995e-02       0.000000000000e+00      -5.892266577060e-07      -1.781550432294e-05 
       1.009899187054e+01       2.220718996368e-05      -5.324330557750e-02      -7.106762280343e-05       1.814629707780e-06       4.536574269450e-06       3.906690402574e-11       9.073148538900e-07      -3.993248027783e-02      -7.106706660937e-05       5.983308177154e-01       6.911462015204e-01      -5.312308542906e-02      -1.068288042109e-04       6.409999842611e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.011308595275e-02       0.000000000000e+00      -6.650832114184e-07      -2.056231229399e-05 
       1.033731441172e+01       2.274137176808e-05      -5.574964101572e-02      -7.615742862920e-05       1.945975495359e-06       4.864938738397e-06       4.393437442042e-11       9.729877476794e-07      -4.181223199630e-02      -7.615681069099e-05       5.981944490457e-01       6.908486410360e-01      -5.561764831000e-02      -1.145127351321e-04       6.710345648862e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.201037645511e-02       0.000000000000e+00      -7.630124913833e-07      -2.419561628015e-05 
       1.057563695290e+01       2.327602240210e-05      -5.831153169456e-02      -8.148135842755e-05       2.083462353458e-06       5.208655883646e-06       4.927617108210e-11       1.041731176729e-06      -4.373365016062e-02      -8.148067309038e-05       5.980549215285e-01       6.905465652542e-01      -5.816692279381e-02      -1.225528432358e-04       7.017173098104e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.395057420344e-02       0.000000000000e+00      -8.725587780658e-07      -2.836498374863e-05 
       1.081395949408e+01       2.381114211159e-05      -6.092881292296e-02      -8.704435882334e-05       2.227223313747e-06       5.568058284367e-06       5.512619054276e-11       1.113611656873e-06      -4.569661125388e-02      -8.704360003742e-05       5.979122413916e-01       6.902399864745e-01      -6.077070497233e-02      -1.309567994058e-04       7.330447572220e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.593361206636e-02       0.000000000000e+00      -9.947795634175e-07      -3.313458277476e-05 
       1.105228203526e+01       2.434673115414e-05      -6.360131789308e-02      -9.285135334441e-05       2.377390638811e-06       5.943476597027e-06       6.151990163828e-11       1.188695319405e-06      -4.770099017169e-02      -9.285051464667e-05       5.977664119993e-01       6.899289136599e-01      -6.342878795644e-02      -1.397322416136e-04       7.650133756448e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.795942250105e-02       0.000000000000e+00      -1.130800063427e-06      -3.857455120274e-05 
       1.129060457643e+01       2.488278979941e-05      -6.632887775480e-02      -9.890724225013e-05       2.534095727639e-06       6.335239319097e-06       6.849437737147e-11       1.267047863819e-06      -4.974666027806e-02      -9.890631674534e-05       5.976174412528e-01       6.896133610290e-01      -6.614096195384e-02      -1.488867743726e-04       7.976195652187e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.002793760363e-02       0.000000000000e+00      -1.281815706870e-06      -4.476139854727e-05 
       1.152892711761e+01       2.541931832941e-05      -6.911132166589e-02      -1.052169023670e-04       2.697469154530e-06       6.743672886325e-06       7.608832976167e-11       1.348734577265e-06      -5.183349344302e-02      -1.052158827088e-04       5.974653342880e-01       6.892933397236e-01      -6.890701432246e-02      -1.584279682032e-04       8.308596590283e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.213908914114e-02       0.000000000000e+00      -1.449094659148e-06      -5.177842474007e-05 
       1.176724965879e+01       2.595631703879e-05      -7.194847673817e-02      -1.117851869269e-04       2.867640621487e-06       7.169101553718e-06       8.434214228424e-11       1.433820310744e-06      -5.396136000222e-02      -1.117840652978e-04       5.973100960484e-01       6.889688607300e-01      -7.172672952006e-02      -1.683633591052e-04       8.647299226911e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.429280850564e-02       0.000000000000e+00      -1.633980345233e-06      -5.971615606873e-05 
       1.201539511179e+01       2.651594913930e-05      -7.496052209581e-02      -1.189042317532e-04       3.052188861234e-06       7.630472153084e-06       9.368272646231e-11       1.526094430617e-06      -5.622039431286e-02      -1.189029951137e-04       5.971451384241e-01       6.886262838328e-01      -7.471945527361e-02      -1.791352392817e-04       9.006617803163e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.658045882658e-02       0.000000000000e+00      -1.846728548632e-06      -6.906535043137e-05 
       1.226354056479e+01       2.707609167262e-05      -7.803149188655e-02      -1.263143193843e-04       3.244391008176e-06       8.110977520439e-06       1.038338374074e-10       1.622195504088e-06      -5.852362197804e-02      -1.263129581494e-04       5.969767991553e-01       6.882789007285e-01      -7.776987167305e-02      -1.903510392573e-04       9.372683292985e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.891410502955e-02       0.000000000000e+00      -2.081802941508e-06      -7.963950030928e-05 
       1.251168601779e+01       2.763674501713e-05      -8.116118386491e-02      -1.340208455016e-04       3.444390263454e-06       8.610975658636e-06       1.148470647659e-10       1.722195131727e-06      -6.087089131609e-02      -1.340193494842e-04       5.968050839327e-01       6.879267238762e-01      -8.087772539721e-02      -2.020191426943e-04       9.745451199445e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.129366832142e-02       0.000000000000e+00      -2.340997819573e-06      -9.156904364273e-05 
       1.275983147079e+01       2.819790956750e-05      -8.434939354198e-02      -1.420291772674e-04       3.652328661855e-06       9.130821654639e-06       1.267761159407e-10       1.826164330928e-06      -6.326204896297e-02      -1.420275356546e-04       5.966299992704e-01       6.875697668634e-01      -8.404275989534e-02      -2.141478901281e-04       1.012487626856e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.371906956192e-02       0.000000000000e+00      -2.626208043923e-06      -1.049952197248e-04 
       1.300797692378e+01       2.875958573505e-05      -8.759591401135e-02      -1.503446531373e-04       3.868347053805e-06       9.670867634511e-06       1.396768545263e-10       1.934173526902e-06      -6.569693974159e-02      -1.503428544613e-04       5.964515514611e-01       6.872080430602e-01      -8.726471521781e-02      -2.267455783406e-04       1.051091246640e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.619022912585e-02       0.000000000000e+00      -2.939432108747e-06      -1.200707146792e-04 
       1.325612237678e+01       2.932177394810e-05      -9.090053581549e-02      -1.589725826561e-04       4.092585087460e-06       1.023146271865e-05       1.536073383354e-10       2.046292543730e-06      -6.817540656177e-02      -1.589706147749e-04       5.962697459451e-01       6.868415646783e-01      -9.054332788771e-02      -2.398204597065e-04       1.090351294869e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.870706679588e-02       0.000000000000e+00      -3.282775250396e-06      -1.369603306066e-04 
